impath,mos_qual,label,classname
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_030.jpg,2.39306082,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_105.jpg,3.830080588,5,perfect
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_245.jpg,3.196755943,4,good
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_297.jpg,1.023275848,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_001.jpg,3.823445557,5,perfect
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_240.jpg,0.902526954,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_077.jpg,3.017147546,3,average
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_292.jpg,2.505259558,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_115.jpg,4.472108404,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_236.jpg,3.25960126,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_173.jpg,3.713294017,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_160.jpg,2.110015896,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_052.jpg,2.92075847,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_046.jpg,3.469384375,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_191.jpg,3.008458905,3,average
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_051.jpg,2.927618961,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_149.jpg,2.791787056,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_027.jpg,3.657121751,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_130.jpg,3.421003889,4,good
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_177.jpg,3.835000098,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_272.jpg,2.474845943,2,poor
/hd2/wangzichuan/AGIQA-3K/glide_normal_067.jpg,1.077517831,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_096.jpg,2.419055559,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_264.jpg,1.946610757,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_060.jpg,3.162256259,4,good
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_267.jpg,3.852708154,5,perfect
/hd2/wangzichuan/AGIQA-3K/glide_normal_057.jpg,0.0,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_161.jpg,3.701722739,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_094.jpg,3.980385014,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_253.jpg,2.546528083,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_159.jpg,1.83340294,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_247.jpg,1.493154926,1,bad
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_193.jpg,3.169097903,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_004.jpg,3.541752783,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_278.jpg,0.385031694,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_273.jpg,2.455012736,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_192.jpg,1.597692094,1,bad
/hd2/wangzichuan/AGIQA-3K/glide_normal_211.jpg,1.305709562,1,bad
/hd2/wangzichuan/AGIQA-3K/glide_normal_196.jpg,0.392942638,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_295.jpg,2.520123245,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_219.jpg,3.507253099,5,perfect
/hd2/wangzichuan/AGIQA-3K/glide_normal_198.jpg,0.363910379,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_135.jpg,1.989267001,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_019.jpg,2.179358212,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_184.jpg,2.85831935,3,average
/hd2/wangzichuan/AGIQA-3K/glide_normal_124.jpg,0.165703556,0,terrible
/hd2/wangzichuan/AGIQA-3K/glide_normal_213.jpg,0.905232817,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_118.jpg,3.059933495,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_023.jpg,3.169097903,4,good
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_123.jpg,1.041064722,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_134.jpg,3.347801074,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_006.jpg,3.502054974,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_013.jpg,2.771446817,3,average
/hd2/wangzichuan/AGIQA-3K/glide_normal_028.jpg,1.310287954,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_112.jpg,2.64254653,2,poor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_116.jpg,3.662501677,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_048.jpg,3.572719808,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_218.jpg,3.407636041,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_081.jpg,2.23076479,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_205.jpg,1.8940894,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_148.jpg,3.430745058,4,good
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_026.jpg,1.179543421,0,terrible
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_043.jpg,2.660597966,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_022.jpg,3.257944615,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_169.jpg,2.282514316,2,poor
/hd2/wangzichuan/AGIQA-3K/glide_normal_192.jpg,0.879514179,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_210.jpg,2.687102292,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_299.jpg,0.943982102,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_028.jpg,3.908627165,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_003.jpg,3.274576995,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_158.jpg,3.530547546,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_235.jpg,3.559002625,5,perfect
/hd2/wangzichuan/AGIQA-3K/glide_normal_074.jpg,1.296708731,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_177.jpg,2.630872609,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_220.jpg,0.920636016,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_138.jpg,3.193169444,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_275.jpg,2.520123245,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_253.jpg,2.632073999,2,poor
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_156.jpg,2.127265738,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_215.jpg,3.83602339,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_185.jpg,2.432406235,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_241.jpg,1.116526892,0,terrible
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_084.jpg,0.875752826,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_258.jpg,2.974361596,3,average
/hd2/wangzichuan/AGIQA-3K/glide_normal_186.jpg,0.079179007,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_052.jpg,1.527555519,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_072.jpg,2.844740127,3,average
/hd2/wangzichuan/AGIQA-3K/glide_normal_251.jpg,0.60416837,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_114.jpg,3.430745058,4,good
/hd2/wangzichuan/AGIQA-3K/glide_normal_031.jpg,1.328588457,1,bad
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_250.jpg,3.162256259,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_242.jpg,2.668210231,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_266.jpg,1.056441469,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_155.jpg,3.449493362,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_236.jpg,3.457533183,5,perfect
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_290.jpg,0.799027902,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_163.jpg,2.224915104,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_274.jpg,3.590592228,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_196.jpg,2.213514948,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_122.jpg,1.961760789,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_180.jpg,2.627511156,2,poor
/hd2/wangzichuan/AGIQA-3K/glide_normal_014.jpg,1.943986542,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_211.jpg,2.782759734,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_068.jpg,2.804002459,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_026.jpg,2.703383915,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_025.jpg,4.072931267,5,perfect
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_032.jpg,3.150997182,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_074.jpg,3.428646707,4,good
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_204.jpg,4.39158505,5,perfect
/hd2/wangzichuan/AGIQA-3K/glide_normal_064.jpg,1.149675658,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_292.jpg,2.209981223,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_089.jpg,2.630872609,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_075.jpg,3.558662387,5,perfect
/hd2/wangzichuan/AGIQA-3K/glide_normal_231.jpg,1.358005834,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_044.jpg,2.459590343,2,poor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_053.jpg,3.700231162,5,perfect
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_291.jpg,3.238537588,4,good
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_133.jpg,3.241312234,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_070.jpg,2.899057018,3,average
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_278.jpg,1.213024111,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_112.jpg,3.231255627,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_123.jpg,3.418088178,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_106.jpg,2.586734895,2,poor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_090.jpg,3.188291344,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_244.jpg,3.052595235,3,average
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_018.jpg,1.101434458,0,terrible
/hd2/wangzichuan/AGIQA-3K/glide_normal_023.jpg,0.84859438,0,terrible
/hd2/wangzichuan/AGIQA-3K/glide_normal_053.jpg,1.012573225,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_261.jpg,2.746169865,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_057.jpg,2.420011295,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_225.jpg,2.090118638,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_230.jpg,2.776694622,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_030.jpg,2.83450926,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_085.jpg,0.402281536,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_128.jpg,3.238537588,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_034.jpg,3.44620302,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_024.jpg,3.010422973,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_214.jpg,4.464997282,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_111.jpg,2.722527122,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_156.jpg,2.792237956,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_193.jpg,2.237264824,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_082.jpg,2.423784221,2,poor
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_064.jpg,2.545997226,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_043.jpg,1.76550155,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_035.jpg,3.024480393,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_092.jpg,3.210551263,4,good
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_045.jpg,2.209149982,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_098.jpg,2.989757839,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_074.jpg,3.255352906,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_291.jpg,2.687102292,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_130.jpg,3.359890074,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_077.jpg,2.966953132,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_082.jpg,3.00308113,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_004.jpg,2.309898917,2,poor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_085.jpg,0.776328629,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_268.jpg,3.438253731,4,good
/hd2/wangzichuan/AGIQA-3K/glide_normal_078.jpg,1.034731881,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_126.jpg,1.880615311,1,bad
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_128.jpg,0.557530114,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_055.jpg,3.386504205,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_172.jpg,1.921352979,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_001.jpg,2.610261314,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_141.jpg,0.407182498,0,terrible
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_007.jpg,1.910721781,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_088.jpg,3.334754679,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_288.jpg,2.760431848,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_212.jpg,2.532470662,2,poor
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_132.jpg,3.402221092,4,good
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_202.jpg,2.459590343,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_034.jpg,2.609281769,2,poor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_186.jpg,3.944176453,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_264.jpg,3.159767378,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_084.jpg,3.586777229,5,perfect
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_275.jpg,1.327820967,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_197.jpg,3.524062705,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_292.jpg,2.224915104,1,bad
/hd2/wangzichuan/AGIQA-3K/glide_normal_100.jpg,1.358005834,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_099.jpg,3.510122043,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_230.jpg,3.357738899,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_108.jpg,2.586734895,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_284.jpg,2.882005876,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_170.jpg,2.160207491,1,bad
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_118.jpg,1.112367509,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_174.jpg,2.709076053,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_282.jpg,1.750409116,1,bad
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_281.jpg,0.971526322,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_269.jpg,3.558662387,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_238.jpg,2.206516657,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_166.jpg,3.010422973,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_188.jpg,1.478221045,1,bad
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_201.jpg,2.777468708,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_197.jpg,2.760431848,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_123.jpg,2.673044871,2,poor
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_004.jpg,2.790423236,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_049.jpg,3.288125226,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_094.jpg,3.630412823,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_153.jpg,3.773032655,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_285.jpg,3.106014094,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_053.jpg,3.307841757,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_173.jpg,3.255352906,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_224.jpg,2.996365552,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_040.jpg,3.688435461,5,perfect
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_031.jpg,3.727517958,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_247.jpg,3.252116811,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_044.jpg,3.590592228,5,perfect
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_269.jpg,0.712802152,0,terrible
/hd2/wangzichuan/AGIQA-3K/glide_normal_039.jpg,0.582188173,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_145.jpg,1.860824639,1,bad
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_286.jpg,1.345220838,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_114.jpg,3.421003889,4,good
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_000.jpg,3.058757207,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_137.jpg,3.730246705,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_295.jpg,3.373697126,4,good
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_065.jpg,1.388190702,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_274.jpg,3.568964411,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_000.jpg,2.837204233,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_060.jpg,3.568964411,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_293.jpg,3.091620808,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_006.jpg,3.756916035,5,perfect
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_230.jpg,1.248661629,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_211.jpg,3.304929808,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_094.jpg,2.989757839,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_138.jpg,2.888789697,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_054.jpg,3.628699936,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_014.jpg,3.248505469,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_116.jpg,2.757389397,3,average
/hd2/wangzichuan/AGIQA-3K/glide_normal_246.jpg,1.765019055,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_028.jpg,0.713190373,0,terrible
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_079.jpg,2.491680335,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_134.jpg,2.96825071,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_015.jpg,2.926078447,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_270.jpg,3.374329815,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_287.jpg,3.659493494,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_276.jpg,3.255352906,4,good
/hd2/wangzichuan/AGIQA-3K/glide_normal_161.jpg,1.609770477,1,bad
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_099.jpg,0.8493261,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_249.jpg,3.673198773,5,perfect
/hd2/wangzichuan/AGIQA-3K/glide_normal_276.jpg,0.64666085,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_020.jpg,1.731197672,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_108.jpg,4.093747728,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_237.jpg,3.316649193,4,good
/hd2/wangzichuan/AGIQA-3K/glide_normal_046.jpg,0.488530746,0,terrible
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_185.jpg,0.794277489,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_269.jpg,3.106014094,4,good
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_191.jpg,3.840077938,5,perfect
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_041.jpg,1.943986542,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_168.jpg,4.039666506,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_198.jpg,3.108728168,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_009.jpg,3.025091285,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_042.jpg,2.763264791,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_178.jpg,2.326531297,2,poor
/hd2/wangzichuan/AGIQA-3K/glide_normal_017.jpg,1.391281461,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_004.jpg,2.775605575,3,average
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_151.jpg,1.147337281,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_172.jpg,3.208047473,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_181.jpg,2.161765422,1,bad
/hd2/wangzichuan/AGIQA-3K/glide_normal_141.jpg,1.989267001,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_125.jpg,3.806813177,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_087.jpg,0.621134369,0,terrible
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_030.jpg,2.912021026,3,average
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_023.jpg,0.949159982,0,terrible
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_252.jpg,3.673501579,5,perfect
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_158.jpg,0.912778941,0,terrible
/hd2/wangzichuan/AGIQA-3K/glide_normal_271.jpg,1.554207475,1,bad
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_012.jpg,2.610261314,2,poor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_143.jpg,3.024480393,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_156.jpg,2.179358212,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_151.jpg,3.041723666,3,average
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_238.jpg,1.636189301,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_241.jpg,2.538526609,2,poor
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_033.jpg,2.165179579,1,bad
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_270.jpg,2.788955814,3,average
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_007.jpg,3.214375205,4,good
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_012.jpg,2.792237956,3,average
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_257.jpg,2.157904831,1,bad
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_125.jpg,3.033265998,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_245.jpg,3.643633817,5,perfect
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_006.jpg,3.330022312,4,good
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_287.jpg,0.935417685,0,terrible
/hd2/wangzichuan/AGIQA-3K/glide_normal_104.jpg,1.632795725,1,bad
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_009.jpg,3.127756575,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_132.jpg,2.090510173,1,bad
/hd2/wangzichuan/AGIQA-3K/glide_normal_159.jpg,0.590589147,0,terrible
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_221.jpg,3.319686232,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_167.jpg,2.888789697,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_018.jpg,2.505259558,2,poor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_062.jpg,3.419625599,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_283.jpg,3.958236395,5,perfect
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_275.jpg,3.374823956,4,good
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_095.jpg,2.92075847,3,average
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_081.jpg,1.433419401,1,bad
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_013.jpg,1.230273953,0,terrible
/hd2/wangzichuan/AGIQA-3K/glide_normal_283.jpg,1.075025374,0,terrible
/hd2/wangzichuan/AGIQA-3K/glide_normal_218.jpg,0.943648939,0,terrible
